N,P,K,temperature,humidity,pH,rainfall,label
33.7615171403628,94.29097039125192,32.320293202075526,51.87906217433661,70.30189588951778,36.3629602379294,97.17820827209607,Wheat
96.24472949421113,25.178229582536417,49.72485058923854,30.087830981676966,28.484049437746762,3.6886947354532795,60.956433397989684,Wheat
50.26790232288615,5.147875124998935,27.864646423661142,90.82658859666537,23.95618906669724,14.48948720912231,48.9452760277563,Cotton
98.56504541106007,24.20552715115004,67.21355474058785,76.16196153287176,23.763754399239968,72.82163486118596,36.77831327192532,Wheat
63.23058305935795,63.35297107608947,53.57746840747585,9.02897700544083,83.5302495589238,32.07800649717358,18.651851039985424,Wheat
4.077514155476392,59.08929431882418,67.75643618422824,1.6587828927856152,51.2093058299281,22.649577519793795,64.51727904094498,Maize
17.436642900499145,69.09377381024659,38.67353463005374,93.67299887367345,13.752094414599325,34.10663510502585,11.347352124058908,Cotton
92.46936182785628,87.7339353380981,25.79416277151556,65.99840460341791,81.72222002012158,55.52008115994623,52.965057835600646,Wheat
24.18522909004517,9.310276780589922,89.72157579533267,90.04180571633304,63.31014572732679,33.90297910487007,34.92095746126609,Wheat
72.59556788702393,89.71102599525771,88.70864242651173,77.98755458576238,64.20316461542878,8.413996499504883,16.162871409461378,Cotton
89.85541885270793,60.642905965958995,0.9197051616629648,10.147154286603211,66.35017691080559,0.5061583846218687,16.080805141749867,Sugarcane
54.87337893665861,69.18951976926932,65.19612595026005,22.42693094605598,71.2179221347536,23.724908749680008,32.539969815926774,Cotton
74.64914051180241,64.96328990472146,84.9223410494178,65.76128923003434,56.830860333547164,9.367476782809248,36.77158030594335,Maize
26.520236768172545,24.398964337908357,97.30105547524455,39.30977246667604,89.20465551771133,63.11386259972629,79.48113035416485,Sugarcane
50.26370931051921,57.69038846263591,49.25176938188639,19.52429877980445,72.24521152615053,28.07723624408558,2.431596643145384,Rice
64.54722959071678,17.711067940704893,94.04585843529144,95.39285770025873,91.48643902204485,37.01587002554444,1.5456616528867428,Cotton
92.83185625877253,42.81841483173143,96.66548190436696,96.36199770892529,85.300945546736,29.444889206958567,38.50977286019253,Maize
85.11366715168569,31.692200515627768,16.94927466860925,55.68012624583501,93.6154774160781,69.6029796674973,57.0061170089365,Sugarcane
9.717649377076853,61.500722669916975,99.00538501042632,14.008401523652402,51.832965236373674,87.73730719279554,74.07686177542044,Cotton
69.7015740995268,70.24840839871092,35.94911512197552,29.359184426449335,80.93611554785136,81.01133946791808,86.70723185801037,Wheat
91.32405525564712,51.13423988609378,50.15162946871996,79.82951789667752,64.99639307777652,70.19668772577033,79.57926694361011,Cotton
89.00053418175663,33.79951568515358,37.5582952639944,9.3981939840869,57.8280140996174,3.5942273796742086,46.55980181324602,Rice
54.26446347075766,28.65412521282844,59.08332605690107,3.050024993904943,3.7348188749214417,82.26005606596583,36.019064141126286,Cotton
12.706051265188478,52.224326005480435,76.99935530986109,21.582102749684317,62.28904758190003,8.5347464993768,5.16817211686077,Sugarcane
53.1354631568148,54.06351216101065,63.742990149820656,72.60913337226616,97.58520794625346,51.630034830119534,32.2956472941246,Sugarcane
79.51861947687037,27.083225126207424,43.89714207056361,7.845638134226595,2.535074341545751,96.26484146779251,83.59801205122058,Cotton
69.59742060936979,40.89529444142699,17.329432007084577,15.643704267108605,25.024289816459532,54.92266647061205,71.45959227000624,Sugarcane
66.01973767177313,27.993389694594285,95.48652806631941,73.78969166957685,55.43540525114007,61.17207462343522,41.96000624277899,Wheat
24.773098950115745,35.597267865126156,75.78461104643691,1.4393488629755868,11.607264050691624,4.600264202175275,4.072880231897013,Cotton
85.54605840110072,70.36578593800236,47.41738290873252,9.783416065100148,49.16158751168324,47.34717707805657,17.320186991001517,Wheat
43.385164923797305,39.85047343973734,61.585009805221645,63.50936508676438,4.530400977204452,37.46126146264712,62.58599157142364,Wheat
50.31362585800877,85.64898411883223,65.8693631618945,16.29344270814297,7.056874740042984,64.24192782063156,2.6511310541621813,Maize
58.57755812734633,94.02302414249576,57.5474177875879,38.816992620652194,64.32882184423532,45.825289049151664,54.56167893159349,Cotton
94.14648087765252,38.610263780077425,96.11905638239142,90.53506419560637,19.579113478929642,6.9361300875165455,10.077800137742665,Sugarcane
1.8221825651549728,9.44429607559284,68.30067734163569,7.118864846022898,31.89756302937613,84.48753109694546,2.3271935735825866,Wheat
81.44684825889358,28.185477477339994,11.816482762165625,69.67371653641507,62.8942846779884,87.74720135270529,73.50710438038858,Maize
80.34809303848486,28.203457257130648,17.743954377972283,75.06147516408583,80.6834739267264,99.05051420006733,41.26176769114265,Cotton
37.201808579278314,77.64129607419969,34.08035402530179,93.07573256035647,85.84127518430118,42.89940273750184,75.08710677914974,Cotton
75.45428740846823,10.31238688359326,90.25529066795667,50.525237244785714,82.64574661077417,32.00496010306117,89.55232284962005,Rice
38.92016787341631,1.083765148029836,90.53819764192636,9.128667678613356,31.93136375904149,95.0061967050805,95.06071469375561,Rice
57.34378881232861,63.183721216979926,44.84455219783198,29.321077169806454,32.8664545369916,67.25184560770384,75.237452943768,Wheat
79.15790437258485,78.96181427945538,9.120610304869036,49.442030470258146,5.755876001664428,54.95288823237355,44.1530501373377,Rice
88.77041827582998,35.09150125520787,11.706701642760587,14.299168205283586,76.15106317174723,61.82180633162611,10.112267612279025,Wheat
8.410680611499743,70.096913145912,7.276300636419353,82.18600592903562,70.62422271564962,8.134878064189976,8.483771408519193,Sugarcane
98.66395785011754,37.427079575612034,37.06421470668909,81.27995672575025,94.72485773838586,98.6001063822871,75.33781852589416,Wheat
37.62595855309158,8.350071669866876,77.71469159274368,55.840424973580504,42.42220092469763,90.6354385094736,11.119748230615134,Rice
49.262510429085914,1.1353644767419069,46.86606419941263,5.630327568183735,11.881791626807193,11.752624677710488,64.92103021160635,Sugarcane
74.60448792654233,58.336876509715964,96.21725484745419,37.48705795237041,28.571208628186074,86.85991281894603,22.359583851945263,Rice
96.32225394406113,1.2154474689816341,96.98788267076391,4.315991195057611,89.11431136980711,52.77011090862999,99.29647961193004,Wheat
7.379656473539886,55.38542844013208,96.9302535619099,52.30978441701488,62.93986381352625,69.57486889846172,45.454106476777326,Maize
62.75580800840635,58.43143119231002,90.11580104909889,4.5446380341457875,28.096318959223034,95.04114840765587,89.02637838909163,Cotton
45.56567527857129,62.013259780153675,27.738118298113267,18.81211597237613,46.36984049399822,35.33522280260528,58.365611185087204,Rice
7.773463696498483,97.43948076661665,98.62107444796028,69.81617140197451,53.60963663441204,30.952761628632775,81.37950197069486,Wheat
68.47311725538793,16.26169393448913,91.09271844938425,82.2537242923169,94.9799913291924,72.571950838836,61.34151959357899,Sugarcane
41.82430362906189,93.27284833540132,86.60638895004084,4.521867010618941,2.6366974497252005,37.64633668780496,81.0553330781833,Rice
98.72761293149445,15.041689110352818,59.41307153521351,38.08908566310215,96.99143978146031,84.21189231357087,83.83287047111378,Rice
46.86931597949703,41.48195023376652,27.340707193070624,5.6375496650927115,86.47223762550531,81.29010091300776,99.97176732861305,Cotton
99.66368370739053,55.543170560262745,76.89874151805105,94.47657298824281,84.96473906774115,24.734810174319765,45.05441353100935,Wheat
12.915941515149498,95.40510272587224,60.617463445088006,22.864280550346272,67.17006844058567,61.81282404578958,35.81627180328405,Maize
11.355759219962902,67.15731955927996,52.03077009037933,77.23183917356393,52.01635011119934,85.21815003185401,55.190683877448556,Sugarcane
56.093797153538624,87.66536026583451,40.3482866212397,13.401522845064074,2.8782676313338973,75.5137255673619,62.03095513534647,Wheat
70.40797680992236,21.296416150891073,13.637147558676975,1.4544665667881929,35.058755880659696,58.991768685463306,39.22440450997323,Sugarcane
43.747492202372904,90.41586944937484,34.82554670233004,51.39894891598108,78.3653012741143,39.65427823212701,62.20867002278735,Rice
86.23637087467452,94.9520623657642,14.707348092903793,92.65876251614944,49.21162930795382,25.824438829895836,45.913575623826134,Cotton
98.0032575285477,49.26180939928696,32.875161028750824,63.34008543167258,24.014561877819308,7.586332810866391,12.887972191064922,Cotton
12.804583895777244,15.190269351229436,13.882717264941014,64.08747448032146,18.188008439914483,34.56672833238632,89.67884099060119,Maize
47.39616402628724,66.75577385210272,17.231987120162984,19.228901880867078,4.086861626647886,16.893506307216455,27.85903390319586,Cotton
17.70104842767468,8.87025337570556,12.06358711006008,46.077876803272574,20.63337184057925,36.42698610480755,50.34172708548569,Rice
69.03948286293652,3.9312139841098936,79.94103989090426,62.79003894909078,8.17590319488719,87.35786241067773,92.08724005318132,Maize
6.107795985486375,27.687764814720374,80.62012797930613,74.82596903836584,18.45210193563773,20.93493233367103,37.0472102791382,Wheat
48.45229851910213,61.825477153029595,36.891363956977244,46.25347161331479,74.74709381337566,3.66832028905979,25.243694434402077,Cotton
71.33495858845524,89.52068376871993,51.167744211566614,53.211348526531566,10.717201133977605,44.741236682345466,53.261726645502314,Maize
24.247050363472965,26.924323094938096,37.728416310462265,2.007119777772637,32.20791655831783,21.144800699654464,32.74973521779147,Rice
11.976213181925122,89.0527280739895,59.359245355404866,67.91023191444896,78.91712386073382,49.84421989290573,8.69202880874237,Sugarcane
53.71065418185478,58.68411180208791,74.54394741843299,43.16595462296794,12.758030279556376,28.377590579872447,36.30822963986351,Sugarcane
64.59172413316013,57.077830466891186,35.60967258978462,98.65152487929797,60.577481935688716,23.72267917359945,10.178247262040374,Rice
15.285913918433202,24.595772838450813,16.06813732595557,18.656702405130577,28.50951686938471,17.33735952947548,89.67654246264252,Rice
8.023374566164222,52.451138957025464,41.03968269896615,98.23786169086064,11.203890216805235,39.785559904574164,96.94704332753689,Sugarcane
86.55071258939803,81.707207094928,25.790282704493983,17.088758739006582,66.8643219924431,92.93759891275857,55.67628930139298,Maize
57.161268946989985,27.997909366028416,76.94929331919369,18.704374855752338,32.367923640424365,42.54364386164168,50.7610378684455,Sugarcane
24.240973241508023,11.483682473920354,61.06200424416326,28.863055324025577,58.123822142261226,15.436271527420232,48.114010185481746,Rice
53.258943255158584,5.182353682242691,33.660427819392055,13.441467693897424,6.337497047276774,98.99602323899452,32.235384497472296,Cotton
80.98744458546349,25.464065476376383,68.15027222239293,76.02278598896865,59.56387406078443,47.15761885501584,41.18409141472685,Wheat
34.88682665429953,92.95291442478259,83.06194077877291,96.50269106665125,12.429722348554472,73.08674752036443,93.83404568210378,Cotton
18.123306616566015,6.6496267366777495,74.11206492900591,57.44731131799119,84.1828776758272,13.97723766262895,79.52673118598902,Cotton
20.162732004774455,16.36559428657045,16.426579793099293,81.45747202313821,66.51972206962002,52.30654247691193,35.88304841235025,Rice
87.72005408131082,39.244510742263536,81.65994394715771,43.91349085702184,37.69444294249076,46.26797856696064,30.13778741641421,Sugarcane
74.76093801762511,50.27203900924791,23.22126951468173,89.95745732745685,38.38912213732114,54.35528611139886,90.6472110964547,Maize
62.42379959139921,11.689804070836407,93.98321236134751,62.770805307141785,33.49056146570861,13.927207266338726,79.4025189270296,Cotton
62.00727559285135,53.34610919763215,89.38925830509577,78.85972112245308,15.167487973275119,31.172206779554823,24.848913981446575,Sugarcane
74.3946292572677,3.353243473577938,56.98896848713165,76.24586857406905,87.67656367617495,34.20817487159075,82.12573046720128,Maize
11.063173695520723,84.64522917345182,12.748866233198243,39.72872905603673,79.72953657795536,14.991742734877377,22.92513952326415,Cotton
72.22525683930662,72.00365365460743,64.11476328852973,69.39484444671,54.27244433475962,25.179905890695274,34.56959935039195,Maize
18.159771680142565,90.84505613336283,58.339179476612046,40.08514167636399,46.20058036441327,94.72833396118153,15.33514031160802,Sugarcane
58.62298320167972,50.5888678884466,61.14542354346478,1.8110183820840509,87.21239089441515,93.21182824836124,56.51331835892089,Wheat
69.66508238768922,92.24993811772957,70.72386343133986,15.253904291426135,57.62883601668132,60.67150463828559,42.4130671302386,Sugarcane
73.64442356247228,93.43670147690149,92.55685129067763,45.08393714041321,11.323804584075525,98.48411989623345,83.88980864459342,Rice
12.466268120326685,92.08418826173724,86.98963620621282,51.88380571260721,59.127543574492925,39.90027038701302,5.476163882203133,Maize
33.519724164590095,80.28534485980114,0.4632023004602859,33.34991716911442,39.81686935909433,53.73956029379229,91.98556164127605,Wheat
34.634599436596126,34.69532018962277,73.75012481097484,45.221794088980715,22.460482293998197,45.24395161326934,14.085702037979985,Maize
17.63869865062233,49.83677727394797,41.89254495045479,91.48459010681,36.23938991166331,58.05883502780434,63.22642879195304,Maize
1.3094456588333636,66.35373720167107,17.803596686975144,96.10703174694551,14.866272775311295,41.462412372702374,8.534966807864386,Cotton
99.68742518459473,50.21950103312426,59.53850173200438,6.7076477388427485,74.99604703991778,20.990559309558577,89.80542894407138,Rice
20.513964048200716,19.068772066366655,3.654966784809488,47.206694510999924,56.48411332626164,6.570863942835237,77.55276166950105,Maize
45.32888347480276,52.439026932758004,44.07627469382282,40.0763060875326,55.96403313082179,15.52402459307125,18.19281304952711,Sugarcane
86.17856210135173,94.61154621336327,37.330931627975296,27.074467314355378,64.39995432390158,40.87341710980964,2.538635566034486,Sugarcane
15.615259736619036,71.59722288473975,65.89239419101514,2.709599250348349,22.197216193294945,23.10747965880714,67.18927435987284,Cotton
1.9710537754364155,10.410858198457385,79.99160853731894,17.85446620543336,65.27461078518748,23.81827810467265,9.944139275934516,Rice
24.317219099945408,72.22669318556592,85.56964681062857,83.02198645669915,39.71835296184548,66.80851365706462,20.498429541582098,Rice
29.314773026101328,89.63358185211197,1.3001923510736035,8.550853085446807,20.78862551460273,2.6532203873819715,18.143543508979732,Sugarcane
58.304156096969216,42.1424550592498,89.26717110769748,81.7443561738441,34.1817351697876,25.94234334312925,37.96924081672669,Wheat
59.02949425148078,26.806364082287626,62.4148907849134,40.941165219124045,55.204718085198024,43.61265291353167,29.44657595419177,Cotton
94.84533069621567,76.36057941597608,14.011317576645254,86.84679758979128,48.743119824951364,89.45522268940914,79.98552559473153,Cotton
42.52135044692334,2.24693083201174,26.867735938494608,54.16342146608669,63.347821982614725,25.788768543320227,13.935607407282413,Sugarcane
83.4930236799299,98.44021807035521,52.56901823026858,17.16792858483035,27.230732651936897,1.8390676547466733,91.4298806560499,Sugarcane
11.775108289014113,57.651647551425356,27.4055220687206,55.417800251579344,65.14203883518643,82.97418037072016,20.64212717606032,Wheat
1.0995828658480478,13.688563006880727,90.00186418481051,87.38900775625153,59.74131021703083,60.051686043365336,66.50366745462554,Wheat
17.53712786234496,91.44119459249598,41.87705248920731,38.31385282494975,51.89177052828376,4.696596677505505,16.628336875607943,Rice
73.80336164263704,8.279866792512646,60.31521094663882,24.534910968132095,38.929561404197656,28.869373677069987,35.567271646494916,Cotton
71.90459051842456,29.7121715623175,56.64046402968972,47.60504021990997,66.36711653626482,93.6829739324758,73.25720972102503,Cotton
21.494037859075675,3.1183135061284672,26.22640442998251,59.507793070025485,5.1425813484250344,49.636624720123635,59.68428489168892,Sugarcane
33.424389081696084,77.09122037458219,10.65982531337718,7.513778173580876,72.81887562036033,49.549131620619846,68.84023964277361,Rice
43.48273386037462,24.640203323910683,81.91023176741997,79.94158789689793,69.46964708544267,27.21451372299627,59.023066686908706,Cotton
36.09738969400268,9.158207332663416,91.73135754622427,13.68186309189614,95.02373538208025,44.600577295795574,18.513292883861965,Rice
54.190094737835814,87.29458358764083,73.22248864095612,80.65611478614497,65.87833667107174,69.22765645178525,84.91956515653193,Rice
24.966800885918595,48.942496364314046,22.120944181960223,98.7668007996647,94.40593396866133,3.94268113685059,70.55751725156884,Sugarcane
92.52483174156659,18.057534512733355,56.79452305526295,91.54882975880419,3.394597858579884,69.742026724684,29.734900737255078,Rice
92.43961953765304,97.10582451653677,94.42664891134339,47.42142166574638,86.20426509893134,84.45493985350704,31.910047324325564,Wheat
82.89154741506773,3.700763471549262,59.6269878482053,23.000883728770305,12.056688577727881,7.695320162920916,69.62887758781397,Wheat
33.98749637680661,72.47667715287615,6.535634079894237,31.529033783061035,53.949129237533725,79.07231648389636,31.875250293206992,Maize
62.58913764370091,88.5977748236187,61.58631881823046,23.295947475363377,2.440078155653802,87.00988739009298,2.126941085038714,Sugarcane
87.47016726841994,52.8937134027212,93.90676985128962,79.87832357736654,99.79341105333374,35.071181545171015,76.71882889311269,Maize
40.193091360924214,47.98756203039088,62.75054632183701,87.36771141863387,98.40834691992951,76.82734138645182,41.77667821673337,Wheat
42.13570022770702,73.75823015888915,23.877714576830233,11.047411313139467,35.462215764077655,28.723899165408174,29.630812045599008,Maize
23.360775104990992,4.209318963636188,1.787393473341381,98.77223897360315,42.77731337358623,38.432664715968166,67.96472826930699,Sugarcane
21.825388786506416,94.99611839502253,78.6345014415552,8.94110023122595,41.75807757849284,87.91183075621647,94.47320222914102,Sugarcane
46.74015112498697,61.34113892107077,16.70339460920752,99.11686261369765,23.16717013834434,94.27317741351257,64.96466489923685,Rice
60.773679487885914,51.26885110165086,23.06698117177587,17.652803200550828,22.048620907017536,18.643826214425452,77.95844735667534,Cotton
35.01252591667301,5.784267656339637,96.91026301408114,88.37858849634257,92.77522831952129,99.49078226464353,17.38952492194873,Rice
39.62420189026587,75.82384757040913,69.60206180537922,15.389590633985506,81.58331249906178,22.444057183666068,22.38176148226231,Sugarcane
53.69744228934136,59.293993484170315,58.00862078378112,9.148683739775487,87.74608626303804,26.560004258870606,12.951492128280417,Wheat
88.87480798689772,95.56514982297534,86.21276172654507,80.95160747248781,65.52419806390218,55.08573706091393,8.698675991141014,Wheat
40.845321307069874,37.2688517012314,25.97537837603262,72.3420113688585,49.58757350787708,8.104621590764793,22.018320194981133,Rice
68.32587636595959,7.613085949030019,85.12069140487687,49.51465270139743,48.0586577326648,59.24077846595176,82.46809659251491,Sugarcane
34.780920790219305,67.80161525590636,56.5731963995791,26.70282701694213,87.8629986355158,79.74260216069281,65.84518346584255,Wheat
85.05817290942419,86.72942009598023,70.83629767150347,83.7013328363672,69.74714616692836,68.01407717603004,61.86113782151843,Sugarcane
75.27166395576413,15.86051052930737,88.08707591989284,87.1843527745232,2.9247283034559146,82.58167505647627,12.886986747344519,Wheat
33.51188542591419,74.35082562916078,16.07598960483082,81.79670241190622,83.21341779577419,50.746773376083624,0.638587171683358,Sugarcane
28.703813317491278,61.69269183757422,98.11861780274235,63.18135270166684,25.98035810641598,63.40057030996113,53.99853797158555,Maize
77.98453951511436,10.698063882695841,76.1027902502028,54.12665786761103,96.29920038589947,34.187216603868606,63.26218931339481,Sugarcane
93.20281055100175,10.250972799067926,93.72284872364511,68.78857223008133,6.78370591051719,30.096356694681624,70.81720886452815,Sugarcane
6.73506014687717,58.217046017627325,34.588305695295674,62.091551776747714,4.5742033812512854,87.15368061523763,97.3488969177397,Rice
96.88778552856915,74.96518317429248,13.008624013063198,75.82631959290225,2.458691645880151,2.2123551528997254,32.36102191495412,Maize
48.864319040466576,77.04074178077931,68.32953766065052,44.590270637674834,27.362666628166586,99.71245001577111,42.6181302235973,Cotton
45.13870243296755,16.362382119166917,79.48095487499293,69.36822257814886,22.07696127887604,8.238104561584269,68.0499302074713,Rice
65.45112142811352,27.32595269982093,95.08635622504103,15.105789178090024,43.23348010426019,94.36159201675989,41.97273169261223,Cotton
63.85259476640856,39.75943979627943,27.421520234867003,98.39776479598282,40.9334006315043,89.40992036791344,22.995460589108617,Wheat
21.31047040250833,3.113408288451136,65.1666825375885,36.852634372376116,86.4358249839637,47.32099066915572,96.81934279147217,Cotton
18.552551570312115,86.86231679556109,77.65968527917417,77.0921844644052,84.47832281168877,76.10239909429988,62.62203216314154,Sugarcane
13.124487768238758,3.2526179491251916,92.08478478156869,61.665031452073805,79.65372909761763,48.152235151255006,11.730818896239448,Cotton
12.518579220255043,68.55652872289714,43.030589489946266,20.052472670033673,49.15945467414369,6.420893707513409,58.19714019143988,Rice
26.899340443509768,79.75591006371882,31.036195892357377,45.52201490818012,1.1620539908100636,7.244688779455888,39.24935564066848,Rice
47.99388347171235,60.00205481193037,29.166257870930323,69.49818861265426,86.01223971892045,77.98509888933498,3.9618825348357145,Cotton
48.0506947257829,10.493017841817487,24.204501586252746,98.66625932671465,14.249554290151323,49.888815345135605,61.81557343181191,Rice
70.2464970544104,55.96486834869141,0.9770847419183659,32.64613082439919,51.771164338471145,8.786649914483336,35.06269312091808,Rice
3.3203108791366565,7.857849715502074,39.69232762015961,13.271575404306034,56.75408482615582,68.94649691372658,80.05866991090829,Cotton
20.01502442448101,16.748258225906977,10.456784033440025,63.64302495436367,70.64757264869012,3.1586144825642037,93.62122462436898,Maize
5.1971283651472415,54.12963353010704,70.90605194509165,87.09691237460856,71.40869321324278,80.17280830697918,33.94501925428061,Maize
81.48251137465122,8.011484638467515,89.48166560605276,54.75923761537362,81.72977699624937,45.23182845183001,64.35776951965249,Wheat
52.640266093611324,73.15895217553319,8.162998203058958,6.03520839905638,24.710323401014644,15.954468011318834,87.17835665922017,Rice
21.92139873580443,97.58652558191314,33.68957917711069,18.211791568869927,78.96985071424791,65.87077755008761,49.8195716453139,Cotton
55.53635509376312,71.92017782722638,22.845474133129873,99.63339160567419,97.4793162146783,65.03256863469369,19.954245092914512,Rice
68.02282424312914,7.219840897917584,3.0652502205806065,25.76828885112137,46.26229567393163,86.82725054083805,72.7169069766308,Sugarcane
74.2706521199981,42.54933344480754,34.59349925469629,37.10387629846027,98.76495637360578,4.010919141248248,86.70314961224486,Rice
57.86754085723934,43.86154191895905,72.52576604151365,48.666894142470284,87.34232380816606,90.07018640112585,42.17209268734554,Rice
27.682779723505156,59.23503285933622,91.2363345616691,21.066218900566657,62.296658356348274,63.156022009252055,73.3113022415281,Maize
13.15676851272598,71.58249646820886,90.9032520665641,17.968310887024195,23.754332492387764,97.13950940416396,18.097695270948975,Cotton
85.4385093369579,49.227785644803475,24.723107440317705,87.07499012725114,44.53052550026655,51.48173539296902,35.92333693997657,Rice
59.29508514349274,16.352387258502276,39.10815366517607,96.94123223352875,25.813343270112753,65.67366645412922,32.51900642246949,Maize
77.34731256866006,13.087366071834982,96.98210450785447,45.37895413836392,23.605046334646396,7.349674733001265,16.975790508754073,Wheat
51.977394855601766,33.70031764312863,82.88833658826094,43.08875236618059,24.871427258762992,61.714498660403,70.67772168854458,Maize
16.704190790094987,16.761921628831765,3.667142693354297,73.64020150656405,66.38045276218051,47.46308757498139,84.41704489691972,Maize
80.56701529500532,58.535436439675216,86.82712805132586,20.584121003676824,11.191961939772789,26.974961151698963,5.708685608931486,Maize
53.1169528001032,93.66056922949615,3.9343540668509647,12.21099140100268,45.21990282834353,93.38750175279048,31.61561049767505,Rice
50.723480868839246,4.15728590503921,14.834320096208886,98.66301229588468,96.51186964360456,0.49399809344096157,95.18117854232389,Rice
63.91199378155004,86.79182945200222,45.47398556338591,51.55960285792502,48.88465802569202,66.68642575461044,13.96512547563129,Wheat
2.9973589872677953,30.79299415911909,70.46807627366466,20.185345212294838,67.34324333249174,96.99120461072704,9.39007157894184,Sugarcane
67.26021182251263,44.375021930457116,86.81422543775054,17.71497894473859,69.26259522261645,83.81152896481102,94.46142194740233,Sugarcane
68.32480282896458,49.71747640084273,61.78472402012139,86.89049844787182,57.060974663882966,3.038705969683686,93.09486955069778,Sugarcane
68.95267510315611,67.65133857772466,21.567515239771716,65.88854702326572,39.386440565415846,65.12329770414921,10.659303030799073,Wheat
65.7845304603036,99.94137257706666,4.821203886055603,97.71741842213173,40.690796072287064,87.07534503372591,78.23854840582734,Sugarcane
56.70162609866678,73.84492092513266,87.8515561301348,40.4140321651033,32.70331615632387,66.75933855635847,80.78459419412586,Sugarcane
76.22851347766158,79.78136488586345,43.5583314812933,81.78342161750216,12.020905537060845,54.448909796084955,0.575866049812157,Maize
32.45858299002703,36.646153487139784,39.61726916092554,69.54672066898621,38.85581012703457,44.86936226225306,23.754413087432745,Rice
37.325179162934006,22.726962726315147,7.319592376844364,60.34485933813779,66.82127985550163,61.94903460096145,46.34940438005724,Rice
37.978578017922985,86.33336495718252,51.908178513621806,47.9181877629731,2.5642065806435688,34.12478276261564,38.019561878585705,Maize
39.88227808969005,58.017236922733225,53.360254672687844,60.79050927934446,76.48832615421283,81.29857387160935,71.81230762264944,Maize
95.55236959549347,1.823258267636163,19.57779856835461,0.756287497814212,64.7474714154603,89.8030548949987,24.34822965762993,Maize
92.70345447963066,6.026739028956085,93.44360268055144,35.16226872396344,10.142082844921651,48.58717591863256,25.677656772050796,Rice
28.487290196192284,30.728996492628657,80.30258978326634,53.91612766752545,31.130769915600364,61.03337833109184,71.61506742231936,Sugarcane
27.262400073353376,41.354910152535155,12.188609333694755,18.11493495346803,68.11178539649828,18.143834769562694,52.516338366706016,Maize
70.90462617224327,10.687692309474384,56.73122196289035,25.656278370136377,96.29268752375798,48.35456467199247,80.59925497751581,Wheat
55.022654215626176,4.341253285481916,63.31513755940223,95.14033422066571,60.16118201463312,81.91888594267903,88.42064633484078,Maize
22.807977194893247,21.204483990822666,61.09809888509917,41.10284698067047,83.98613028667204,90.00231233980112,35.34213793027181,Cotton
23.687055897448207,78.05255152438619,27.48060355481361,82.26143185136785,42.37382536487628,66.75498992914704,9.553531383466819,Maize
62.3859324676573,45.17676787372291,58.66084631754741,16.801420774486342,73.68737449441821,86.27970775432286,21.673980009077564,Rice
9.571455552016172,2.3638586046336396,64.1971500443266,60.70940360887808,54.669741271407005,23.194709611597542,39.09059959055147,Maize
59.4476335186173,49.67668588591694,98.77855202148874,13.643975255673313,69.51445540475937,40.431876810429216,42.819961492561475,Cotton
